Place ID,الاسم بالعربي,الاسم بالإنجليزي,التصنيف,Latitude,Longitude,مستوى السعر,Tags,Description,التقييم,عدد التقييمات,العنوان,رابط خرائط جوجل,رقم الهاتف,الموقع الإلكتروني,الأحد,الاثنين,الثلاثاء,الأربعاء,الخميس,الجمعة,السبت
ChIJd8Yr6pmdHBUReOombiPS7jM,Mobes Resort - منتجع موبص,Mobes resort,مزارع,32.1031178,35.8733207,3,جلسات خارجية، أطفال، طبيعة، عائلي,Mobes Resort - منتجع موبص هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في موبص، عمّان.,4.8,62,موبص، عمّان,https://maps.google.com/?cid=3742159390005193336,07 8662 2221,http://www.mobes-resort.com/,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJi1Cno1GcHBURvobFRSZKMGc,مزرعة قلعة النور,Qalaat Al-Noor Farm,مزارع,32.1147965,35.8645681,3,جلسات خارجية، أطفال، طبيعة، عائلي,مزرعة قلعة النور هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في 4V77+WR8، شارع الأردن، عمّان.,4.3,70,4V77+WR8، شارع الأردن، عمّان,https://maps.google.com/?cid=7435524513028474558,07 9879 2947,https://www.facebook.com/AlnoorCastle/,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJyQNec3d9GxURCaMnhKeyR68,مزرعة هيل توب,Hilltop Farm,مزارع,32.1573653,35.9752251,3,جلسات خارجية، أطفال، طبيعة، عائلي,"Hilltop Farm هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في Hilltop Street, عمّان.",3.7,43,"Hilltop Street, عمّان",https://maps.google.com/?cid=12630260112530318089,07 9086 1277,https://www.instagram.com/hilltop__farm?igsh=aGhxbXlkOHBzbjFz&utm_source=qr,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJJSMuf5adHBURmDW_SBM77ms,مزرعة الاحلام,AlAhlam Farm,مزارع,32.1256532,35.9078607,3,جلسات خارجية، أطفال، طبيعة، عائلي,مزرعة الاحلام هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في Unnamed Road، عمّان.,4.2,25,Unnamed Road، عمّان,https://maps.google.com/?cid=7777218560526333336,07 9088 2940,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJIZOVFt2pHBURLLqJIJz79oI,مزرعة نايا,Naya Farm,مزارع,31.7738173,35.9061467,3,جلسات خارجية، أطفال، طبيعة، عائلي,"Naya Farm هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في Airport Rd., Amman, Madaba Hwy, Um Al `Amad JO 16197،, طريق المطار، عمّان.",4.0,229,"Airport Rd., Amman, Madaba Hwy, Um Al `Amad JO 16197،, طريق المطار، عمّان",https://maps.google.com/?cid=9437006717180820012,07 9959 9558,,11:00 ص – 6:00 م,11:00 ص – 6:00 م,11:00 ص – 6:00 م,11:00 ص – 6:00 م,11:00 ص – 6:00 م,مغلق,11:00 ص – 6:00 م
ChIJcfWUfvydHBURTfAlKaBYoak,مزرعة النعيم,AlNaeem Farm,مزارع,32.1013435,35.8769151,3,جلسات خارجية، أطفال، طبيعة، عائلي,مزرعة النعيم هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في 4V2G+GQM، شارع الأردن، عمّان.,3.8,71,4V2G+GQM، شارع الأردن، عمّان,https://maps.google.com/?cid=12223148308568600653,07 9628 9957,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJZ0_Y5PmhHBUR88P6Dt8V8y8,مزارع ميلينيوم,Millennium Farms,مزارع,31.9629417,35.9067788,3,جلسات خارجية، أطفال، طبيعة، عائلي,"Millennium Farms هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في Abdali Boulevard, Ayla St., Bldg. 1, 5th Floor, عمّان.",4.5,24,"Abdali Boulevard, Ayla St., Bldg. 1, 5th Floor, عمّان",https://maps.google.com/?cid=3455129386896507891,(06) 510 3838,https://www.millennium-farms.com/,8:00 ص – 4:30 م,8:00 ص – 4:30 م,8:00 ص – 4:30 م,8:00 ص – 4:30 م,8:00 ص – 4:30 م,مغلق,مغلق
ChIJV5xsAI5XGxURFUZjCWyXgtc,مزرعة روساريو,Rosario Farm,مزارع,31.7539589,35.933677,3,جلسات خارجية، أطفال، طبيعة، عائلي,مزرعة روساريو هو معلم مميز في عمان ضمن تصنيف (مزارع) يقع في عمّان.,4.3,66,عمّان,https://maps.google.com/?cid=15529140955396654613,07 9812 2736,https://www.facebook.com/profile.php?id=100075906545935,,,,,,,
ChIJkyzgQa6lHBURH4S813W-qcE,منتزه برادايس,Paradise Park,الأماكن المائية,31.9020243,35.7936367,3,أنشطة ومغامرة، ترفيه، أطفال وشباب,منتزه برادايس هو معلم مميز في عمان ضمن تصنيف (الأماكن المائية) يقع في WQ2V+WF2، شارع البحاث، عمّان.,4.2,379,WQ2V+WF2، شارع البحاث، عمّان,https://maps.google.com/?cid=13954894333724099615,07 9852 3374,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJ3dc2V5dfGxURcX44IU3XAJo,درج الكلحة,Al Kalha Stairs,شوارع ومناطق سياحية,31.9526507,35.9321256,1,عام، عائلي,درج الكلحة هو معلم مميز في عمان ضمن تصنيف (شوارع ومناطق سياحية) يقع في منطقة المدينة، عمّان.,4.4,258,منطقة المدينة، عمّان,https://maps.google.com/?cid=11097106208110706289,07 7775 9751,,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة,نعمل على مدار 24 ساعة
ChIJf-deBHpfGxURjKf0YYCS92A,شارع الرينبو,Rainbow Street,شوارع ومناطق سياحية,31.9491847,35.92747,1,عام، عائلي,Rainbow Street هو معلم مميز في عمان ضمن تصنيف (شوارع ومناطق سياحية) يقع في WWXG+MXH، ش. الرينبو، عمّان.,4.3,2065,WWXG+MXH، ش. الرينبو، عمّان,https://maps.google.com/?cid=6987214426985506700,,,,,,,,,
ChIJ1zImpwNfGxUR31VbI6Gi6Bc,درج شارع عمر بن الخطاب,Omar Bin Al-Khattab Street Stairs,شوارع ومناطق سياحية,31.9469625,35.9300156,1,عام، عائلي,درج شارع عمر بن الخطاب هو معلم مميز في عمان ضمن تصنيف (شوارع ومناطق سياحية) يقع في WWWJ+Q2J، شارع طاهر الجوقة، عمّان.,4.0,40,WWWJ+Q2J، شارع طاهر الجوقة، عمّان,https://maps.google.com/?cid=1722805670435837407,,,,,,,,,
ChIJ4e6moWFfGxURN3r_0acoi70,درج الشماسي,Al Shamasi Stairs,شوارع ومناطق سياحية,31.9521389,35.9309139,1,عام، عائلي,درج الشماسي هو معلم مميز في عمان ضمن تصنيف (شوارع ومناطق سياحية) يقع في شارع الأمير محمد 13، عمّان.,3.7,29,شارع الأمير محمد 13، عمّان,https://maps.google.com/?cid=13658054996178991671,,,,,,,,,

